"","Subject","Event","TrialN","mean_pupil","time"
"1435","Subject_4","Square",10,-0.303992660424614,1700
"1436","Subject_4","Square",10,-0.274008631707013,1750
"1437","Subject_4","Square",10,-0.271212795068274,1800
"1438","Subject_4","Square",10,-0.274055078504634,1850
"1439","Subject_4","Square",10,-0.276753067355658,1900
"1440","Subject_4","Square",10,-0.276753067355658,1950
"1441","Subject_5","Circle",1,-0.030984666967925,0
"1442","Subject_5","Circle",1,-0.0455389975251053,50
"1443","Subject_5","Circle",1,-0.0428198267586253,100
"1444","Subject_5","Circle",1,-0.0553343141498295,150
"1445","Subject_5","Circle",1,-0.0318294029743895,200
"1446","Subject_5","Circle",1,0.00304688476706039,250
"1447","Subject_5","Circle",1,0.0373153873943304,300
"1448","Subject_5","Circle",1,0.0870663765972153,350
"1449","Subject_5","Circle",1,0.144201969192866,400
"1450","Subject_5","Circle",1,0.20517687172529,450
"1451","Subject_5","Circle",1,0.24934572196122,500
"1452","Subject_5","Circle",1,0.314066537522041,550
"1453","Subject_5","Circle",1,0.360009883725915,600
"1454","Subject_5","Circle",1,0.4020648660401,650
"1455","Subject_5","Circle",1,0.4285763152051,700
"1456","Subject_5","Circle",1,0.444893217420696,750
"1457","Subject_5","Circle",1,0.466441903745891,800
"1458","Subject_5","Circle",1,0.46975970994361,850
"1459","Subject_5","Circle",1,0.466046292101656,900
"1460","Subject_5","Circle",1,0.46136398063223,950
"1461","Subject_5","Circle",1,0.448172206757936,1000
"1462","Subject_5","Circle",1,0.431401862503076,1050
"1463","Subject_5","Circle",1,0.421381940407735,1100
"1464","Subject_5","Circle",1,0.397728595405576,1150
"1465","Subject_5","Circle",1,0.373992532158475,1200
"1466","Subject_5","Circle",1,0.316677925956155,1250
"1467","Subject_5","Circle",1,0.30575711444749,1300
"1468","Subject_5","Circle",1,0.273421606792211,1350
"1469","Subject_5","Circle",1,0.245460730115265,1400
"1470","Subject_5","Circle",1,0.224588456868665,1450
"1471","Subject_5","Circle",1,0.20914491879744,1500
"1472","Subject_5","Circle",1,0.19070746754856,1550
"1473","Subject_5","Circle",1,0.188175328047111,1600
"1474","Subject_5","Circle",1,0.185152677504026,1650
"1475","Subject_5","Circle",1,0.189178769730165,1700
"1476","Subject_5","Circle",1,0.196113624980791,1750
"1477","Subject_5","Circle",1,0.196113624980791,1800
"1478","Subject_5","Circle",1,0.196113624980791,1850
"1479","Subject_5","Circle",1,0.196113624980791,1900
"1480","Subject_5","Circle",1,0.196113624980791,1950
"1481","Subject_5","Square",2,0.0147902665322786,0
"1482","Subject_5","Square",2,0.160681154389358,50
"1483","Subject_5","Square",2,0.173321265887002,100
"1484","Subject_5","Square",2,0.176288893294561,150
"1485","Subject_5","Square",2,0.169081376610944,200
"1486","Subject_5","Square",2,0.180884614290322,250
"1487","Subject_5","Square",2,0.16549364550353,300
"1488","Subject_5","Square",2,0.142675472365835,350
"1489","Subject_5","Square",2,0.135830761304499,400
"1490","Subject_5","Square",2,0.127023300341817,450
"1491","Subject_5","Square",2,0.124708228974594,500
"1492","Subject_5","Square",2,0.115749811159038,550
"1493","Subject_5","Square",2,0.106791393343482,600
"1494","Subject_5","Square",2,0.097832975527925,650
"1495","Subject_5","Square",2,0.0888745577123684,700
"1496","Subject_5","Square",2,0.0799161398968122,750
"1497","Subject_5","Square",2,0.0709577220812556,800
"1498","Subject_5","Square",2,0.0637909878288103,850
"1499","Subject_5","Square",2,0.0498950561731144,900
"1500","Subject_5","Square",2,0.0378732051973882,950
"1501","Subject_5","Square",2,0.0263736151829344,1000
"1502","Subject_5","Square",2,0.0158584633925951,1050
"1503","Subject_5","Square",2,-0.00607289176330195,1100
"1504","Subject_5","Square",2,-0.0170036232572812,1150
"1505","Subject_5","Square",2,-0.0495674324394413,1200
"1506","Subject_5","Square",2,-0.0623179345099878,1250
"1507","Subject_5","Square",2,-0.126295371368487,1300
"1508","Subject_5","Square",2,-0.142001435622656,1350
"1509","Subject_5","Square",2,-0.191471287167822,1400
"1510","Subject_5","Square",2,-0.241347093279058,1450
"1511","Subject_5","Square",2,-0.264604428969093,1500
"1512","Subject_5","Square",2,-0.299549157013892,1550
"1513","Subject_5","Square",2,-0.312901348802758,1600
"1514","Subject_5","Square",2,-0.320719837134689,1650
"1515","Subject_5","Square",2,-0.349450781303519,1700
"1516","Subject_5","Square",2,-0.366668592031577,1750
"1517","Subject_5","Square",2,-0.362307617365077,1800
"1518","Subject_5","Square",2,-0.364151785584667,1850
"1519","Subject_5","Square",2,-0.361981738060392,1900
"1520","Subject_5","Square",2,-0.366295246522179,1950
"1521","Subject_5","Circle",3,-0.00614715734790483,0
"1522","Subject_5","Circle",3,-0.00614715734790483,50
"1523","Subject_5","Circle",3,-0.00529852486159443,100
"1524","Subject_5","Circle",3,-0.00860661121651507,150
"1525","Subject_5","Circle",3,0.01132858010926,200
"1526","Subject_5","Circle",3,0.0156009608226753,250
"1527","Subject_5","Circle",3,0.0326425149046257,300
"1528","Subject_5","Circle",3,0.0743264397158603,350
"1529","Subject_5","Circle",3,0.110985417908985,400
"1530","Subject_5","Circle",3,0.176229949641925,450
"1531","Subject_5","Circle",3,0.198701953030995,500
"1532","Subject_5","Circle",3,0.278466037683555,550
"1533","Subject_5","Circle",3,0.329230364420035,600
"1534","Subject_5","Circle",3,0.378931279356227,650
"1535","Subject_5","Circle",3,0.435009956614612,700
"1536","Subject_5","Circle",3,0.491088633872998,750
"1537","Subject_5","Circle",3,0.547167311131382,800
"1538","Subject_5","Circle",3,0.603245988389768,850
"1539","Subject_5","Circle",3,0.659324665648153,900
"1540","Subject_5","Circle",3,0.68375999949102,950
"1541","Subject_5","Circle",3,0.705672872578725,1000
"1542","Subject_5","Circle",3,0.72735519974801,1050
"1543","Subject_5","Circle",3,0.73099394714119,1100
"1544","Subject_5","Circle",3,0.734257555179095,1150
"1545","Subject_5","Circle",3,0.72610697636393,1200
"1546","Subject_5","Circle",3,0.727336071375905,1250
"1547","Subject_5","Circle",3,0.72762179220785,1300
"1548","Subject_5","Circle",3,0.70975326451061,1350
"1549","Subject_5","Circle",3,0.712809853603325,1400
"1550","Subject_5","Circle",3,0.71448805619522,1450
"1551","Subject_5","Circle",3,0.70226444886193,1500
"1552","Subject_5","Circle",3,0.688672456084365,1550
"1553","Subject_5","Circle",3,0.692411977606535,1600
"1554","Subject_5","Circle",3,0.66897552517511,1650
"1555","Subject_5","Circle",3,0.66717832862671,1700
"1556","Subject_5","Circle",3,0.665142746256155,1750
"1557","Subject_5","Circle",3,0.659764525163065,1800
"1558","Subject_5","Circle",3,0.648900679203675,1850
"1559","Subject_5","Circle",3,0.64014367531748,1900
"1560","Subject_5","Circle",3,0.631175531462344,1950
"1561","Subject_5","Circle",4,0.0245268236075491,0
"1562","Subject_5","Circle",4,0.0746367672687454,50
"1563","Subject_5","Circle",4,0.10893237982482,100
"1564","Subject_5","Circle",4,0.159485628728108,150
"1565","Subject_5","Circle",4,0.260978812122071,200
"1566","Subject_5","Circle",4,0.306656263725952,250
"1567","Subject_5","Circle",4,0.343975520717898,300
"1568","Subject_5","Circle",4,0.38427128800901,350
"1569","Subject_5","Circle",4,0.405253475528407,400
"1570","Subject_5","Circle",4,0.437602369903183,450
"1571","Subject_5","Circle",4,0.468500378528043,500
"1572","Subject_5","Circle",4,0.499340507202882,550
"1573","Subject_5","Circle",4,0.510036314483254,600
"1574","Subject_5","Circle",4,0.494933856176559,650
"1575","Subject_5","Circle",4,0.506524805382121,700
"1576","Subject_5","Circle",4,0.497144105296372,750
"1577","Subject_5","Circle",4,0.484962734588725,800
"1578","Subject_5","Circle",4,0.484035398257893,850
"1579","Subject_5","Circle",4,0.460044231457214,900
"1580","Subject_5","Circle",4,0.460044231457214,950
"1581","Subject_5","Circle",4,0.450994644115248,1000
"1582","Subject_5","Circle",4,0.423997586324754,1050
"1583","Subject_5","Circle",4,0.41318032447213,1100
"1584","Subject_5","Circle",4,0.397513455163854,1150
"1585","Subject_5","Circle",4,0.366092211730112,1200
"1586","Subject_5","Circle",4,0.351538231834426,1250
"1587","Subject_5","Circle",4,0.340747989048988,1300
"1588","Subject_5","Circle",4,0.328558860991342,1350
"1589","Subject_5","Circle",4,0.328027852764817,1400
"1590","Subject_5","Circle",4,0.33595238118899,1450
"1591","Subject_5","Circle",4,0.325144549532593,1500
"1592","Subject_5","Circle",4,0.340679191651018,1550
"1593","Subject_5","Circle",4,0.34768699892157,1600
"1594","Subject_5","Circle",4,0.368649544607669,1650
"1595","Subject_5","Circle",4,0.361678833541615,1700
"1596","Subject_5","Circle",4,0.34612055931165,1750
"1597","Subject_5","Circle",4,0.33737565972867,1800
"1598","Subject_5","Circle",4,0.323235209036679,1850
"1599","Subject_5","Circle",4,0.277616163211113,1900
"1600","Subject_5","Circle",4,0.272596983165652,1950
"1601","Subject_5","Square",5,0,0
"1602","Subject_5","Square",5,-0.0116167715205049,50
"1603","Subject_5","Square",5,-0.0021847557178698,100
"1604","Subject_5","Square",5,0.0018254653409997,150
"1605","Subject_5","Square",5,-0.0203660133634296,200
"1606","Subject_5","Square",5,-0.0543801567047453,250
"1607","Subject_5","Square",5,-0.0768198448373005,300
"1608","Subject_5","Square",5,-0.109508263544305,350
"1609","Subject_5","Square",5,-0.1532246578691,400
"1610","Subject_5","Square",5,-0.212238549631345,450
"1611","Subject_5","Square",5,-0.249637578835986,500
"1612","Subject_5","Square",5,-0.292976695798841,550
"1613","Subject_5","Square",5,-0.307606987675545,600
"1614","Subject_5","Square",5,-0.352270051589346,650
"1615","Subject_5","Square",5,-0.38059415158021,700
"1616","Subject_5","Square",5,-0.41056200598716,750
"1617","Subject_5","Square",5,-0.423398004994946,800
"1618","Subject_5","Square",5,-0.45790648698608,850
"1619","Subject_5","Square",5,-0.486705220742261,900
"1620","Subject_5","Square",5,-0.507639090819835,950
"1621","Subject_5","Square",5,-0.520747393685805,1000
"1622","Subject_5","Square",5,-0.554318225197585,1050
"1623","Subject_5","Square",5,-0.569444332339831,1100
"1624","Subject_5","Square",5,-0.567717487650186,1150
"1625","Subject_5","Square",5,-0.613052222385721,1200
"1626","Subject_5","Square",5,-0.634644190244805,1250
"1627","Subject_5","Square",5,-0.65047258517526,1300
"1628","Subject_5","Square",5,-0.670547728047136,1350
"1629","Subject_5","Square",5,-0.678005090227496,1400
"1630","Subject_5","Square",5,-0.666986019006741,1450
"1631","Subject_5","Square",5,-0.676145090367541,1500
"1632","Subject_5","Square",5,-0.679585466862421,1550
"1633","Subject_5","Square",5,-0.664381699719217,1600
"1634","Subject_5","Square",5,-0.644571971720816,1650
"1635","Subject_5","Square",5,-0.624762243722416,1700
"1636","Subject_5","Square",5,-0.604952515724015,1750
"1637","Subject_5","Square",5,-0.585142787725615,1800
"1638","Subject_5","Square",5,-0.565333059727214,1850
"1639","Subject_5","Square",5,-0.556964511031145,1900
"1640","Subject_5","Square",5,-0.531413908808771,1950
"1641","Subject_5","Circle",6,0.0148559644371069,0
"1642","Subject_5","Circle",6,0.016310277116955,50
"1643","Subject_5","Circle",6,0.0354054409147078,100
"1644","Subject_5","Circle",6,0.0537822638490058,150
"1645","Subject_5","Circle",6,0.0649418884484301,200
"1646","Subject_5","Circle",6,0.090198030859038,250
"1647","Subject_5","Circle",6,0.116851328353874,300
"1648","Subject_5","Circle",6,0.123101694677135,350
"1649","Subject_5","Circle",6,-0.0200260697569208,400
"1650","Subject_5","Circle",6,0.00484540380844312,450
"1651","Subject_5","Circle",6,0.0327985994238911,500
"1652","Subject_5","Circle",6,0.0395355024956974,550
"1653","Subject_5","Circle",6,0.0487221885027056,600
"1654","Subject_5","Circle",6,0.0579088745097143,650
"1655","Subject_5","Circle",6,0.0670955605167229,700
"1656","Subject_5","Circle",6,0.0762822465237312,750
"1657","Subject_5","Circle",6,0.0854689325307398,800
"1658","Subject_5","Circle",6,0.0946556185377481,850
"1659","Subject_5","Circle",6,0.103842304544757,900
"1660","Subject_5","Circle",6,0.117545408908989,950
"1661","Subject_5","Circle",6,0.138743012774687,1000
"1662","Subject_5","Circle",6,0.137247127196585,1050
"1663","Subject_5","Circle",6,0.138560287364228,1100
"1664","Subject_5","Circle",6,0.155485462967341,1150
"1665","Subject_5","Circle",6,0.167854381164523,1200
"1666","Subject_5","Circle",6,0.181586314535433,1250
"1667","Subject_5","Circle",6,0.188602468450228,1300
"1668","Subject_5","Circle",6,0.190757740874635,1350
"1669","Subject_5","Circle",6,0.195325018965592,1400
"1670","Subject_5","Circle",6,0.201829707483964,1450
"1671","Subject_5","Circle",6,0.213525324925669,1500
"1672","Subject_5","Circle",6,0.219392734777156,1550
"1673","Subject_5","Circle",6,0.227779778296344,1600
"1674","Subject_5","Circle",6,0.233687919525059,1650
"1675","Subject_5","Circle",6,0.231772441607371,1700
"1676","Subject_5","Circle",6,0.230995258134645,1750
"1677","Subject_5","Circle",6,0.21624760377773,1800
"1678","Subject_5","Circle",6,0.202951388978471,1850
"1679","Subject_5","Circle",6,0.167534445360302,1900
"1680","Subject_5","Circle",6,0.14928065175714,1950
"1681","Subject_5","Square",7,-0.0473996611443015,0
"1682","Subject_5","Square",7,-0.0829405022147016,50
"1683","Subject_5","Square",7,-0.112573267614627,100
"1684","Subject_5","Square",7,-0.159003751704041,150
"1685","Subject_5","Square",7,-0.178679160692426,200
"1686","Subject_5","Square",7,-0.214466193813267,250
"1687","Subject_5","Square",7,-0.227050088833017,300
"1688","Subject_5","Square",7,-0.269421093987511,350
"1689","Subject_5","Square",7,-0.303908339932242,400
"1690","Subject_5","Square",7,-0.308101686551117,450
"1691","Subject_5","Square",7,-0.310593510838047,500
"1692","Subject_5","Square",7,-0.306419515413421,550
"1693","Subject_5","Square",7,-0.308952157401712,600
"1694","Subject_5","Square",7,-0.291517533576341,650
"1695","Subject_5","Square",7,-0.270135766307332,700
"1696","Subject_5","Square",7,-0.241837662636077,750
"1697","Subject_5","Square",7,-0.186481709550717,800
"1698","Subject_5","Square",7,-0.154197630207242,850
"1699","Subject_5","Square",7,-0.132490046203792,900
"1700","Subject_5","Square",7,-0.0791036753139869,950
"1701","Subject_5","Square",7,-0.025904656906365,1000
"1702","Subject_5","Square",7,0.0209352316447178,1050
"1703","Subject_5","Square",7,0.0677751201958001,1100
"1704","Subject_5","Square",7,0.114615008746883,1150
"1705","Subject_5","Square",7,0.161454897297965,1200
"1706","Subject_5","Square",7,0.208294785849048,1250
"1707","Subject_5","Square",7,0.275246142104144,1300
"1708","Subject_5","Square",7,0.334459679964223,1350
"1709","Subject_5","Square",7,0.356918681636813,1400
"1710","Subject_5","Square",7,0.389842145195533,1450
"1711","Subject_5","Square",7,0.427004605505664,1500
"1712","Subject_5","Square",7,0.457752131392349,1550
"1713","Subject_5","Square",7,0.474708060513023,1600
"1714","Subject_5","Square",7,0.490841423733178,1650
"1715","Subject_5","Square",7,0.495895179220849,1700
"1716","Subject_5","Square",7,0.502497653674759,1750
"1717","Subject_5","Square",7,0.492318866775848,1800
"1718","Subject_5","Square",7,0.492251293753558,1850
"1719","Subject_5","Square",7,0.479850207997243,1900
"1720","Subject_5","Square",7,0.467286604671323,1950
"1721","Subject_5","Square",8,-0.00518510901580216,0
"1722","Subject_5","Square",8,-0.0061210580089619,50
"1723","Subject_5","Square",8,-0.0419393363306715,100
"1724","Subject_5","Square",8,-0.0678699541620267,150
"1725","Subject_5","Square",8,-0.113735786413782,200
"1726","Subject_5","Square",8,-0.142674506421157,250
"1727","Subject_5","Square",8,-0.174071781492917,300
"1728","Subject_5","Square",8,-0.233736374645072,350
"1729","Subject_5","Square",8,-0.269351896641602,400
"1730","Subject_5","Square",8,-0.310912345139077,450
"1731","Subject_5","Square",8,-0.338171439020497,500
"1732","Subject_5","Square",8,-0.381869331409192,550
"1733","Subject_5","Square",8,-0.411307093009192,600
"1734","Subject_5","Square",8,-0.444133144415822,650
"1735","Subject_5","Square",8,-0.479693508386897,700
"1736","Subject_5","Square",8,-0.488904137371282,750
"1737","Subject_5","Square",8,-0.519599817693862,800
"1738","Subject_5","Square",8,-0.549482944986397,850
"1739","Subject_5","Square",8,-0.55737389280711,900
"1740","Subject_5","Square",8,-0.559339827590367,950
"1741","Subject_5","Square",8,-0.561305762373625,1000
"1742","Subject_5","Square",8,-0.563271697156882,1050
"1743","Subject_5","Square",8,-0.56523763194014,1100
"1744","Subject_5","Square",8,-0.567203566723398,1150
"1745","Subject_5","Square",8,-0.569169501506655,1200
"1746","Subject_5","Square",8,-0.571135436289913,1250
"1747","Subject_5","Square",8,-0.563178977454447,1300
"1748","Subject_5","Square",8,-0.511919997685883,1350
"1749","Subject_5","Square",8,-0.478993898976272,1400
"1750","Subject_5","Square",8,-0.429363061436657,1450
"1751","Subject_5","Square",8,-0.365776070078242,1500
"1752","Subject_5","Square",8,-0.281376756020637,1550
"1753","Subject_5","Square",8,-0.211164779286177,1600
"1754","Subject_5","Square",8,-0.140176609591062,1650
"1755","Subject_5","Square",8,-0.0640309923096818,1700
"1756","Subject_5","Square",8,0.0359808518555877,1750
"1757","Subject_5","Square",8,0.107016192821563,1800
"1758","Subject_5","Square",8,0.166631516406068,1850
"1759","Subject_5","Square",8,0.194015424097873,1900
"1760","Subject_5","Square",8,0.233984107246638,1950
"1761","Subject_5","Circle",9,0.00237885613611022,0
"1762","Subject_5","Circle",9,-0.0182741278827301,50
"1763","Subject_5","Circle",9,-0.0429756910998003,100
"1764","Subject_5","Circle",9,-0.0612262738621054,150
"1765","Subject_5","Circle",9,-0.05824835832694,200
"1766","Subject_5","Circle",9,-0.0782699515985201,250
"1767","Subject_5","Circle",9,-0.0872823670058449,300
"1768","Subject_5","Circle",9,-0.0840908074659903,350
"1769","Subject_5","Circle",9,-0.0735508050361955,400
"1770","Subject_5","Circle",9,-0.0693100138207949,450
"1771","Subject_5","Circle",9,-0.0675210019788453,500
"1772","Subject_5","Circle",9,-0.0444811033214254,550
"1773","Subject_5","Circle",9,-0.0121818213698353,600
"1774","Subject_5","Circle",9,0.00375965328660444,650
"1775","Subject_5","Circle",9,0.0549463057396999,700
"1776","Subject_5","Circle",9,0.0750185384801196,750
"1777","Subject_5","Circle",9,0.117229678934825,800
"1778","Subject_5","Circle",9,0.131888920363045,850
"1779","Subject_5","Circle",9,0.167480892893644,900
"1780","Subject_5","Circle",9,0.197542323189099,950
"1781","Subject_5","Circle",9,0.200149203500914,1000
"1782","Subject_5","Circle",9,0.24874576909613,1050
"1783","Subject_5","Circle",9,0.24751109652843,1100
"1784","Subject_5","Circle",9,0.251129140570524,1150
"1785","Subject_5","Circle",9,0.27685458830299,1200
"1786","Subject_5","Circle",9,0.293317306631665,1250
"1787","Subject_5","Circle",9,0.320668265042384,1300
"1788","Subject_5","Circle",9,0.334135483823425,1350
"1789","Subject_5","Circle",9,0.37702236691632,1400
"1790","Subject_5","Circle",9,0.433190913561175,1450
"1791","Subject_5","Circle",9,0.46569212594935,1500
"1792","Subject_5","Circle",9,0.52203926902907,1550
"1793","Subject_5","Circle",9,0.56826228506865,1600
"1794","Subject_5","Circle",9,0.60508406107748,1650
"1795","Subject_5","Circle",9,0.660022518167049,1700
"1796","Subject_5","Circle",9,0.686892260652475,1750
"1797","Subject_5","Circle",9,0.708754721955769,1800
"1798","Subject_5","Circle",9,0.724844519102645,1850
"1799","Subject_5","Circle",9,0.742666193908959,1900
"1800","Subject_5","Circle",9,0.72810466680822,1950
"1801","Subject_5","Square",10,-0.000915589916119508,0
"1802","Subject_5","Square",10,-0.00916703153434595,50
"1803","Subject_5","Square",10,-0.0232840338081886,100
"1804","Subject_5","Square",10,-0.0288532769159824,150
"1805","Subject_5","Square",10,-0.0301011434336624,200
"1806","Subject_5","Square",10,-0.0354422330013247,250
"1807","Subject_5","Square",10,-0.0439525313270619,300
"1808","Subject_5","Square",10,-0.0396568296856721,350
"1809","Subject_5","Square",10,-0.046046622952959,400
"1810","Subject_5","Square",10,-0.0411651687549623,450
"1811","Subject_5","Square",10,-0.0397535470413679,500
"1812","Subject_5","Square",10,0.0026147997542898,550
"1813","Subject_5","Square",10,0.00549366768768111,600
"1814","Subject_5","Square",10,0.00696244747521391,650
"1815","Subject_5","Square",10,0.0187250580262219,700
"1816","Subject_5","Square",10,0.0198420687523537,750
"1817","Subject_5","Square",10,0.0159005011362314,800
"1818","Subject_5","Square",10,0.0229386350173479,850
"1819","Subject_5","Square",10,0.0222095541415603,900
"1820","Subject_5","Square",10,0.0197904753977394,950
"1821","Subject_5","Square",10,0.0221584279816094,1000
"1822","Subject_5","Square",10,0.0221584279816094,1050
"1823","Subject_5","Square",10,0.0137392731599926,1100
"1824","Subject_5","Square",10,0.0136996627838579,1150
"1825","Subject_5","Square",10,0.0046518988900619,1200
"1826","Subject_5","Square",10,0.00436033122519541,1250
"1827","Subject_5","Square",10,-0.00462736442729472,1300
"1828","Subject_5","Square",10,-0.0106215180879929,1350
"1829","Subject_5","Square",10,-0.0184342947709086,1400
"1830","Subject_5","Square",10,-0.0262470714538248,1450
"1831","Subject_5","Square",10,-0.0340598481367405,1500
"1832","Subject_5","Square",10,-0.0418726248196566,1550
"1833","Subject_5","Square",10,-0.0496854015025723,1600
"1834","Subject_5","Square",10,-0.0568910819621102,1650
"1835","Subject_5","Square",10,-0.0729967282460153,1700
"1836","Subject_5","Square",10,-0.0803347371077523,1750
"1837","Subject_5","Square",10,-0.0829700348223064,1800
"1838","Subject_5","Square",10,-0.0788103490695327,1850
"1839","Subject_5","Square",10,-0.075191382599205,1900
"1840","Subject_5","Square",10,-0.0659683356014633,1950
"1841","Subject_6","Circle",1,0.0196437377724528,0
"1842","Subject_6","Circle",1,0.0298906897767424,50
"1843","Subject_6","Circle",1,0.0754287727649223,100
"1844","Subject_6","Circle",1,0.0676153432460982,150
"1845","Subject_6","Circle",1,0.113927572231952,200
"1846","Subject_6","Circle",1,0.116950204812313,250
"1847","Subject_6","Circle",1,0.135355880845474,300
"1848","Subject_6","Circle",1,0.141367882680197,350
"1849","Subject_6","Circle",1,0.161847463395223,400
"1850","Subject_6","Circle",1,0.167952011374437,450
"1851","Subject_6","Circle",1,0.185726531413028,500
"1852","Subject_6","Circle",1,0.193610038930373,550
"1853","Subject_6","Circle",1,0.175395823053587,600
"1854","Subject_6","Circle",1,0.187973174305474,650
"1855","Subject_6","Circle",1,0.167999655063634,700
"1856","Subject_6","Circle",1,0.154751187620648,750
"1857","Subject_6","Circle",1,0.118435603976978,800
"1858","Subject_6","Circle",1,0.0896684590059529,850
"1859","Subject_6","Circle",1,0.0765832744846029,900
"1860","Subject_6","Circle",1,0.0279992994815825,950
"1861","Subject_6","Circle",1,0.029606429910388,1000
"1862","Subject_6","Circle",1,-0.0100270546705716,1050
"1863","Subject_6","Circle",1,-0.00143926586472132,1100
"1864","Subject_6","Circle",1,0.0154737296845555,1150
"1865","Subject_6","Circle",1,0.0323867252338323,1200
"1866","Subject_6","Circle",1,0.0492997207831087,1250
"1867","Subject_6","Circle",1,0.0662127163323856,1300
"1868","Subject_6","Circle",1,0.0831257118816624,1350
"1869","Subject_6","Circle",1,0.100038707430939,1400
"1870","Subject_6","Circle",1,0.116951702980216,1450
"1871","Subject_6","Circle",1,0.131919137322489,1500
"1872","Subject_6","Circle",1,0.122098957426183,1550
"1873","Subject_6","Circle",1,0.130889691003114,1600
"1874","Subject_6","Circle",1,0.156420187744148,1650
"1875","Subject_6","Circle",1,0.146186027588688,1700
"1876","Subject_6","Circle",1,0.174808415489478,1750
"1877","Subject_6","Circle",1,0.175189120148318,1800
"1878","Subject_6","Circle",1,0.196560102493613,1850
"1879","Subject_6","Circle",1,0.205171058031267,1900
"1880","Subject_6","Circle",1,0.206233087898813,1950
"1881","Subject_6","Square",2,-0.0209515567367586,0
"1882","Subject_6","Square",2,-0.0270185193436996,50
"1883","Subject_6","Square",2,-0.0426543872564737,100
"1884","Subject_6","Square",2,-0.0590779121980818,150
"1885","Subject_6","Square",2,-0.0853066602201542,200
"1886","Subject_6","Square",2,-0.102908918305845,250
"1887","Subject_6","Square",2,-0.0912062099705579,300
"1888","Subject_6","Square",2,-0.100121736136784,350
"1889","Subject_6","Square",2,-0.0980527190656373,400
"1890","Subject_6","Square",2,-0.0855222405108709,450
"1891","Subject_6","Square",2,-0.0749903820484761,500
"1892","Subject_6","Square",2,-0.0537582302544375,550
"1893","Subject_6","Square",2,-0.0325260784603993,600
"1894","Subject_6","Square",2,-0.0112939266663612,650
"1895","Subject_6","Square",2,0.00993822512767739,700
"1896","Subject_6","Square",2,0.0311703769217155,750
"1897","Subject_6","Square",2,0.0524025287157537,800
"1898","Subject_6","Square",2,0.0736346805097923,850
"1899","Subject_6","Square",2,0.0948668323038304,900
"1900","Subject_6","Square",2,0.122606046733138,950
"1901","Subject_6","Square",2,0.172034958848602,1000
"1902","Subject_6","Square",2,0.193629815083655,1050
"1903","Subject_6","Square",2,0.24960209763772,1100
"1904","Subject_6","Square",2,0.269261841931918,1150
"1905","Subject_6","Square",2,0.321190804406357,1200
"1906","Subject_6","Square",2,0.345958739162494,1250
"1907","Subject_6","Square",2,0.352206217889552,1300
"1908","Subject_6","Square",2,0.362769604059494,1350
"1909","Subject_6","Square",2,0.362257947187919,1400
"1910","Subject_6","Square",2,0.362257947187919,1450
"1911","Subject_6","Square",2,0.359638941894465,1500
"1912","Subject_6","Square",2,0.415352493883581,1550
"1913","Subject_6","Square",2,0.455164755949251,1600
"1914","Subject_6","Square",2,0.424145639885943,1650
"1915","Subject_6","Square",2,0.42103083946541,1700
"1916","Subject_6","Square",2,0.405454647696837,1750
"1917","Subject_6","Square",2,0.390799692561306,1800
"1918","Subject_6","Square",2,0.389919663858163,1850
"1919","Subject_6","Square",2,0.368262512838135,1900
"1920","Subject_6","Square",2,0.374260973415917,1950
"1921","Subject_6","Circle",3,0.0349504176474404,0
"1922","Subject_6","Circle",3,0.0566749237283077,50
"1923","Subject_6","Circle",3,0.107133903063379,100
"1924","Subject_6","Circle",3,0.15759288239845,150
"1925","Subject_6","Circle",3,0.20805186173352,200
"1926","Subject_6","Circle",3,0.258510841068591,250
"1927","Subject_6","Circle",3,0.308969820403662,300
"1928","Subject_6","Circle",3,0.359428799738733,350
"1929","Subject_6","Circle",3,0.406385082507001,400
"1930","Subject_6","Circle",3,0.474745115863936,450
"1931","Subject_6","Circle",3,0.51969569524512,500
"1932","Subject_6","Circle",3,0.572362712392166,550
"1933","Subject_6","Circle",3,0.612857948988772,600
"1934","Subject_6","Circle",3,0.67770822019545,650
"1935","Subject_6","Circle",3,0.715116869197391,700
"1936","Subject_6","Circle",3,0.75711378518383,750
"1937","Subject_6","Circle",3,0.762876029135296,800
"1938","Subject_6","Circle",3,0.821655430490691,850
"1939","Subject_6","Circle",3,0.799734033939061,900
"1940","Subject_6","Circle",3,0.803066151325061,950
"1941","Subject_6","Circle",3,0.823370204687876,1000
"1942","Subject_6","Circle",3,0.79840933405443,1050
"1943","Subject_6","Circle",3,0.813436915629635,1100
"1944","Subject_6","Circle",3,0.814256527166815,1150
"1945","Subject_6","Circle",3,0.814449785997445,1200
"1946","Subject_6","Circle",3,0.835150885134505,1250
"1947","Subject_6","Circle",3,0.833402722741421,1300
"1948","Subject_6","Circle",3,0.822302346334956,1350
"1949","Subject_6","Circle",3,0.87170595296632,1400
"1950","Subject_6","Circle",3,0.891051987478976,1450
"1951","Subject_6","Circle",3,0.904339556217165,1500
"1952","Subject_6","Circle",3,0.91619126535869,1550
"1953","Subject_6","Circle",3,0.95507395081153,1600
"1954","Subject_6","Circle",3,0.987351400517295,1650
"1955","Subject_6","Circle",3,0.98106346180299,1700
"1956","Subject_6","Circle",3,1.00247382359177,1750
"1957","Subject_6","Circle",3,1.00890961958301,1800
"1958","Subject_6","Circle",3,1.03365733019785,1850
